datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7b2b3caaeba307674ddac1000bce091a13309329,Masculin,REGION,oui,1,oui,Établissements privés,Région,2003-04,TOTAL,2003,R93,non,PR,8500,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,773,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d55a17bdb5e106eaf9a726cf4c980af9948c27c4,Feminin,REGION,oui,2,non,Établissements privés,Région,2003-04,STS,2003,R94,non,PR,13,Autres données,non,Corse,R94,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,05a15c4453b4a858efa7e3c0326d461a934c13a9,Feminin,REGION,oui,2,non,Établissements publics,Région,2003-04,TOTAL,2003,R94,non,PU,2640,Autres données,oui,Corse,R94,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,150
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f353a7004a9c3e5ccd99ffc8271f35c9ec585952,Feminin,REGION,oui,2,non,Établissements privés,Région,2003-04,TOTAL,2003,R94,non,PR,62,Autres données,non,Corse,R94,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,974a6170ad6eb1afb1f397010856931a6ff1bab7,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,TOTAL,2001,R00,non,PR,36,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,923aa7d28389d679e510bef46023fc1909a9efd8,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,UNIV,2001,R00,non,PU,2434,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,afafc8531ce8c3db7619c1b1f80af4410932be14,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,UNIV,2001,R00,non,PU,1322,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fda48cf4a2ddd07e8d55650b48b4f1f3a69045ad,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,CPGE,2001,R01,non,PR,14,Autres données,non,Guadeloupe,R01,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a8d56437c6786a974b3710cc29f3060afd9d70b4,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_ART,2001,R01,non,PR,3,Autres données,non,Guadeloupe,R01,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e882da9469a91cb612d9f008fed1df798596c717,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_autres,2001,R01,non,PU,131,Autres données,non,Guadeloupe,R01,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,85acf0fdb1aa12d8b6bda0c2407e94f54954215c,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,UNIV,2001,R01,non,PU,2930,Autres données,oui,Guadeloupe,R01,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,61
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ba8c29bc43bf30b82281ca0c083f1b01c0f72794,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,CPGE,2001,R02,non,PU,117,Autres données,non,Martinique,R02,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,743744d07ec7ba9cc89fe750c9be1117db4c871c,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R02,non,PR,129,Autres données,non,Martinique,R02,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9e33d7782846099d7ebe788ff9c4435ffca796bb,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_autres,2001,R02,non,PU,408,Autres données,non,Martinique,R02,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,48bf5c4e39e6e7dad18072744a19f47f490bc672,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_COM,2001,R03,non,PR,77,Autres données,non,Guyane,R03,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0944f045d0a964192405f9c460c85d78f8c1677f,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R03,non,PR,121,Autres données,non,Guyane,R03,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2bdfe671af525d9381824cadf52b8dec70723a99,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R03,non,PR,20,Autres données,non,Guyane,R03,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f4748772b5ba6f075364aeff68fe5b5bd186f329,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_autres,2001,R03,non,PU,65,Autres données,non,Guyane,R03,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5a0a506876a3566a50b65b0d7f29a36b93dc0a17,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,STS,2001,R03,non,PU,90,Autres données,non,Guyane,R03,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,12f49b6c75c7798accac3450cc2d49c8d79de0e3,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,STS,2001,R03,non,PU,94,Autres données,non,Guyane,R03,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,df2fd7b92d6356d8d8333ece7a625361bc622fba,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,TOTAL,2001,R03,non,PU,932,Autres données,oui,Guyane,R03,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,6
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3d1b16264884cd3741d65e5bd2210d1fd2d88363,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,UNIV,2001,R03,non,PU,454,Autres données,oui,Guyane,R03,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,59
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,778bb473d40ecd99d2408910693ae5a19ae1ad91,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_COM,2001,R04,non,PR,89,Autres données,non,La Réunion,R04,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5b1625ac90efa9b267d8def151df7f5d0271e1da,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_PARAM,2001,R04,non,PU,94,Autres données,non,La Réunion,R04,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a7ef8247b18c85b89c1f8ac651ef3e2cfb71ee30,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_autres,2001,R04,non,PU,881,Autres données,non,La Réunion,R04,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a946375282e9f124380057ed503ab12385fa5630,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,STS,2001,R04,non,PU,1234,Autres données,non,La Réunion,R04,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8fc63bd3b91a488f0308d801f4dc3ecb26e46e5f,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,TOTAL,2001,R04,non,PU,9002,Autres données,oui,La Réunion,R04,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,102
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1ef61cecac492a8ca96375a2a5778d9f2444b94f,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,UNIV,2001,R04,non,PU,4193,Autres données,oui,La Réunion,R04,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,115
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a69405a1d151de8face0d1d8f6bf7640388f2fbe,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,STS,2001,R06,non,PU,39,Autres données,non,Mayotte,R06,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,705b63b3781547b9dd978a747ea565a22a923b7d,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,TOTAL,2001,R06,non,PU,24,Autres données,non,Mayotte,R06,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d3c5abf3bfdc6b1523e4bad9ca68173017372cd9,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,TOTAL,2001,R06,non,PU,39,Autres données,non,Mayotte,R06,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5ee9bb570aeb9819cf5b41ac16fa42677d24dfed,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,CPGE,2001,R11,non,PU,9917,Autres données,non,Île-de-France,R11,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,28b83c5df0b52891fc84870b437684e420ff135b,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,CPGE,2001,R11,non,PR,2484,Autres données,non,Île-de-France,R11,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fb5e21d5b6082ce8e49b6fcd77a7610499f1cb39,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_ART,2001,R11,non,PU,6638,Autres données,non,Île-de-France,R11,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,342a073425001c162b65d0eb6d050b7649b7dc89,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_JUR,2001,R11,non,PU,1564,Autres données,non,Île-de-France,R11,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,acce582dc5d6652361611f20f3746f2f567e87ac,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R11,non,PR,7058,Autres données,non,Île-de-France,R11,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3c7929ea6eeb4a1fbfedd090607bd4875fdf6fdd,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_autres,2001,R11,non,PU,14803,Autres données,non,Île-de-France,R11,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c8d59a1c494acb1704ae5012863374b5bd020c11,Masculin,REGION,oui,1,oui,Établissements privés,Région,2001-02,ING_autres,2001,R11,non,PR,8678,Autres données,non,Île-de-France,R11,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,8678,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0a41e10acd6adfce40af6a5dc93732c18398719a,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,TOTAL,2001,R11,non,PU,270539,Autres données,oui,Île-de-France,R11,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2638,7130
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0b55104682d7f6a233f6e2a0b12826401a22967d,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,UNIV,2001,R11,non,PU,147223,Autres données,oui,Île-de-France,R11,Données diffusables,Universités,2017-04-03T14:31:09+02:00,1507,10106
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fda64ddbda799af4e71a197537bee35c720c5df5,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_COM,2001,R24,non,PR,549,Autres données,non,Centre-Val de Loire,R24,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,71b887c54e652a099a468d7080b022a306db784b,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_JUR,2001,R24,non,PU,240,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fac9691dc8947d480896e1e1ef5f1e91275bb20d,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_JUR,2001,R24,non,PU,36,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,80292a678eef1bf63ae5748e3e421766a373807b,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_autres,2001,R24,non,PR,47,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d8c20bc541e0c3880423a0d7609eb8b6484b1fbc,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,TOTAL,2001,R24,non,PR,3895,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,969edca6352840caffdecb9483ab60b8051c3410,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_COM,2001,R27,non,PR,941,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,591cc9950c3b8ec1d7323c076195f25a66d9fa8a,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_JUR,2001,R27,non,PR,60,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6f2182e68be1b73a0ab17266e504240da0012cd3,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_PARAM,2001,R27,non,PU,385,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,98ad10eea44ebb4811995cc69b666e6a718de023,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R27,non,PR,323,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2ee15ff0ada1a19f75d3828d13e3f18af502f10b,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_autres,2001,R27,non,PR,94,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,25c50c3a7bf0114bd5b6e453dfde3ef4e944d4da,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,TOTAL,2001,R27,non,PR,2242,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,84c60557698632871219692cbe9f3ac992852790,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,TOTAL,2001,R27,non,PU,29770,Autres données,oui,Bourgogne-Franche-Comté,R27,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2296,2922
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ebe3c81878dd5472f77e935488a02e984bc7e704,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_ART,2001,R28,non,PU,478,Autres données,non,Normandie,R28,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,cfdcd18fa4194deb02448082ed2f9cc3ccbafd81,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R28,non,PR,1317,Autres données,non,Normandie,R28,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,188f77e0d2876cc6620cbf03fd997972c68d2fa7,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_autres,2001,R28,non,PR,138,Autres données,non,Normandie,R28,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,460c65b80d64a21649ff84278dcee816450da853,Feminin,REGION,oui,2,oui,Établissements privés,Région,2001-02,ING_autres,2001,R28,non,PR,294,Autres données,non,Normandie,R28,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,294,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,31a92b17afe2593882a6b6b45d54554b66702d4d,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,STS,2001,R28,non,PR,1231,Autres données,non,Normandie,R28,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fc1418c3807baa01f248c1b11da1648958e75e71,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_ART,2001,R32,non,PR,617,Autres données,non,Hauts-de-France,R32,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fe9eba24821ee1c4aafa4d55995c921f64b51d58,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_JUR,2001,R32,non,PR,180,Autres données,non,Hauts-de-France,R32,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c558e5307a1a5076a71a7c0f11ee5932b1f065d6,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_PARAM,2001,R32,non,PU,4819,Autres données,non,Hauts-de-France,R32,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,102193010ae803684469a5e0dc45315d58514555,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_autres,2001,R32,non,PU,7028,Autres données,non,Hauts-de-France,R32,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ba7761839c399dd8bee25b04bb893fb487f035b9,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,ING_autres,2001,R32,non,PU,580,Autres données,non,Hauts-de-France,R32,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,580,
