Années;Type de collectivité;Pourcentage;Indicateurs;Indicateurs de leffort budgétaire des conseils régionaux;Régions;Pays;Codes régions;Objectifs sur budget ventilé;Valeur;Code anciennes régions;Anciennes régions
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Nouvelle-Aquitaine;;R75;Tous objectifs;4.91;;
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;0.97;;
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;42.67;;
2012;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;8.99;;
2012;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Transferts de technologie (%);14.9;;
2012;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Aides aux chercheurs (%);5.09;;
2012;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Transferts de technologie;27.69;;
2012;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Réseaux haut débit;1.26;;
2012;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Transferts de technologie (%);69.7;;
2012;Communes et EPCI;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Tous objectifs;6.61;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Corse;;R94;Tous objectifs;19.68;;
2012;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Centre-Val de Loire;;R24;Tous objectifs;47.88;;
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Centre-Val de Loire;;R24;Tous objectifs;2.47;;
2012;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Culture et information scientifique (%);2.27;;
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
2012;Collectivités territoriales;1;Budget R&T;;Corse;;R94;Culture et information scientifique (%);28.95;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
2012;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Transferts de technologie;66.17;;
2012;Collectivités territoriales;1;Budget R&T;;Corse;;R94;Opérations immobilières (%);722.85;;
2012;Conseils départementaux;0;Budget R&T;;Centre-Val de Loire;;R24;Tous objectifs;5.15;;
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bourgogne - Franche-Comté;;R27;Tous objectifs;1.4;;
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;38.22;;
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bretagne;;R53;Tous objectifs;1.97;;
2012;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Culture et information scientifique;3.63;;
2012;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Projets de la recherche publique;8.57;;
2012;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;27.91;;
2012;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Projets de la recherche publique (%);3.6;;
2012;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Budget non ventilé (%);6.16;;
2012;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Opérations immobilières (%);0;;
2012;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Transferts de technologie;2.28;;
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;France;XXX;Tous objectifs;25.12;;
2013;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;France;XXX;Tous objectifs;25.95;;
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;France;XXX;Tous objectifs;194.32;;
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;France;XXX;Tous objectifs;79.92;;
2013;Collectivités territoriales;0;Budget R&T;;;France;XXX;Opérations immobilières;438.13;;
2013;Collectivités territoriales;1;Budget R&T;;;France;XXX;Aides aux chercheurs (%);10.46;;
2012;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Equipement de laboratoires;17.54;;
2012;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Tous objectifs;103.83;;
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2012;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;32.02;;
2012;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;43.1;;
2012;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Culture et information scientifique (%);3.71;;
2012;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Projets de la recherche publique;7.5;;
2012;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Transferts de technologie (%);17.54;;
2012;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Opérations immobilières;10.77;;
2012;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Equipement de laboratoires;3.3;;
2012;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Aides aux chercheurs (%);7.54;;
2012;Conseils départementaux;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;49.72;;
2012;Conseils régionaux;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;99.2;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Culture et information scientifique (%);0.23;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Projets de la recherche publique (%);44.56;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Transferts de technologie (%);0.23;;
2013;Collectivités territoriales;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Transferts de technologie;0.01;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Réseaux haut débit (%);0;;
2013;Collectivités territoriales;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Aides aux chercheurs;0.04;;
2013;Collectivités territoriales;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Réseaux haut débit;0;;
2013;Conseils régionaux;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0.43;;
2013;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Île-de-France;;R11;Tous objectifs;14.68;;
2012;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Culture et information scientifique (%);1.98;;
2012;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Equipement de laboratoires;5.06;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Mayotte;;R06;Tous objectifs;0.17;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Mayotte;;R06;Tous objectifs;2.29;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Mayotte;;R06;Tous objectifs;0.06;;
2013;Collectivités territoriales;0;Budget R&T;;Mayotte;;R06;Culture et information scientifique;0;;
2013;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Culture et information scientifique (%);0.67;;
2013;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Projets de la recherche publique (%);25.07;;
2013;Collectivités territoriales;1;Budget R&T;;Mayotte;;R06;Projets de la recherche publique (%);5.76;;
2013;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Opérations immobilières (%);15.35;;
2013;Collectivités territoriales;0;Budget R&T;;Mayotte;;R06;Projets de la recherche publique;0.03;;
2013;Collectivités territoriales;0;Budget R&T;;La Réunion;;R04;Transferts de technologie;4.87;;
2013;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Réseaux haut débit (%);0;;
2013;Collectivités territoriales;0;Budget R&T;;La Réunion;;R04;Aides aux chercheurs;1.05;;
2013;Collectivités territoriales;0;Budget R&T;;La Réunion;;R04;Réseaux haut débit;0;;
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Mayotte;;R06;Tous objectifs;0;;
2013;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;France;XXX;Tous objectifs;46.84;;
2013;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;France;XXX;Tous objectifs;32.41;;
2012;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;41.76;;
2013;Collectivités territoriales;1;Budget R&T;;;France;XXX;Projets de la recherche publique (%);12.4;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;29.9;;
2013;Collectivités territoriales;1;Budget R&T;;;France;XXX;Réseaux haut débit (%);1.97;;
2012;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Opérations immobilières;67.86;;
2013;Collectivités territoriales;0;Budget R&T;;;France;XXX;Aides aux chercheurs;125.44;;
2013;Conseils régionaux;0;Budget R&T;;;France;XXX;Tous objectifs;771.58;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);La Réunion;;R04;Tous objectifs;0.91;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);La Réunion;;R04;Tous objectifs;8.35;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;La Réunion;;R04;Tous objectifs;0.91;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Polynésie Française (4);;A41;Tous objectifs;0;;
2013;Collectivités territoriales;1;Budget R&T;;Polynésie Française (4);;A41;Projets de la recherche publique (%);55.11;;
2013;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;La Réunion;;R04;Tous objectifs;81.21;;
2013;Collectivités territoriales;0;Budget R&T;;Polynésie Française (4);;A41;Equipement de laboratoires;0.06;;
2013;Collectivités territoriales;0;Budget R&T;;Polynésie Française (4);;A41;Opérations immobilières;0.65;;
2013;Collectivités territoriales;0;Budget R&T;;Polynésie Française (4);;A41;Réseaux haut débit;0;;
2013;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Budget non ventilé (%);0;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2013;Collectivités territoriales;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Projets de la recherche publique;2.48;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Aides aux chercheurs (%);0.7;;
2013;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Budget non ventilé (%);0;;
2013;Conseils départementaux;0;Budget R&T;;Polynésie Française (4);;A41;Tous objectifs;0;;
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Polynésie Française (4);;A41;Tous objectifs;0;;
2013;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Polynésie Française (4);;A41;Tous objectifs;0;;
2013;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Polynésie Française (4);;A41;Tous objectifs;0;;
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Polynésie Française (4);;A41;Tous objectifs;0;;
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;0.85;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;4.28;;
2012;Collectivités territoriales;1;Budget R&T;;Nouvelle-Aquitaine;;R75;Equipement de laboratoires (%);3.49;;
2012;Collectivités territoriales;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Opérations immobilières;16.74;;
2012;Collectivités territoriales;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Equipement de laboratoires;4.41;;
2012;Collectivités territoriales;1;Budget R&T;;Nouvelle-Aquitaine;;R75;Réseaux haut débit (%);0.19;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Bourgogne - Franche-Comté;;R27;Tous objectifs;3.28;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Bourgogne - Franche-Comté;;R27;Tous objectifs;14.06;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bourgogne - Franche-Comté;;R27;Tous objectifs;1.96;;
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bretagne;;R53;Tous objectifs;14.04;;
2012;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;61.93;;
2012;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Projets de la recherche publique (%);15.84;;
2012;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Culture et information scientifique (%);0.21;;
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;4.33;;
2012;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Budget non ventilé;0;;
2012;Conseils régionaux;0;Budget R&T;;Bretagne;;R53;Tous objectifs;40.89;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Centre-Val de Loire;;R24;Tous objectifs;2.45;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Corse;;R94;Tous objectifs;0.76;;
2012;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Centre-Val de Loire;;R24;Tous objectifs;0.28;;
2012;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Opérations immobilières (%);129.25;;
2012;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Equipement de laboratoires (%);33.81;;
2012;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Equipement de laboratoires;11.53;;
2012;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Réseaux haut débit (%);1.95;;
2012;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Budget non ventilé;2.1;;
2012;Collectivités territoriales;1;Budget R&T;;Corse;;R94;Transferts de technologie (%);272.99;;
2012;Collectivités territoriales;1;Budget R&T;;Corse;;R94;Aides aux chercheurs (%);92.75;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Auvergne - Rhône-Alpes;;R84;Tous objectifs;12.1;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Nouvelle-Aquitaine;;R75;Tous objectifs;19.87;;
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Aquitaine;;R75;Tous objectifs;7.08;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;14.43;;
2012;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;17.27;;
2012;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Equipement de laboratoires (%);1.73;;
2012;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Opérations immobilières;15.4;;
2012;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;185.89;;
2012;Conseils départementaux;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Tous objectifs;4.01;;
2012;Conseils régionaux;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Tous objectifs;115.44;;
2012;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Île-de-France;;R11;Tous objectifs;2.61;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Corse;;R94;Tous objectifs;0.41;;
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Île-de-France;;R11;Tous objectifs;41.26;;
2012;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Culture et information scientifique;4.09;;
2012;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Transferts de technologie (%);36.76;;
2012;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
2012;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Réseaux haut débit (%);0.23;;
2012;Conseils départementaux;0;Budget R&T;;Île-de-France;;R11;Tous objectifs;41.38;;
2012;Communes et EPCI;0;Budget R&T;;Corse;;R94;Tous objectifs;0.04;;
2012;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
